synthetic_id,urbanism,woning,energy_label,inkomen,opleiding,huur_koop,DOI,values_1,values_2,values_3,att,attitude_ET,heating_system,hp_type,installation_year,ownership,satisf_hp,financial_benefits,subsidy_imp,satisf_hs,hs_age,satisf_mot_hs_1,satisf_mot_hs_2,satisf_mot_hs_3,satisf_mot_hs_4,satisf_mot_hs_5,intention,capability,capability_factor_1,capability_factor_2,capability_factor_3,capability_factor_4,capability_factor_5,motivation,opportunity_event_1,opportunity_event_2,opportunity_event_3,opportunity_event_4,opportunity_event_5,opportunity_event_6,info_source_1,info_source_2,info_source_3,info_source_4,info_source_5,exp_satisf_mot_hp_1,exp_satisf_mot_hp_2,exp_satisf_mot_hp_3,exp_satisf_mot_hp_4,exp_satisf_mot_hp_5,exp_satisf_mot_hp_6,exp_satisf_mot_hp_7,exp_satisf_mot_hp_8,exp_satisf_mot_hp_9,exp_satisf_mot_hp_10,exp_satisf_mot_hp_11,exp_satisf_mot_hp_12,exp_satisf_mot_hp_13,importance_mot_1,importance_mot_2,importance_mot_3,importance_mot_4,importance_mot_5,importance_mot_6,importance_mot_7,importance_mot_8,importance_mot_9,importance_mot_10,importance_mot_11,importance_mot_12,importance_mot_13,sensitivity_norms_1,sensitivity_norms_2,policy_awareness,policy_option_1,policy_option_2,policy_option_3,policy_option_4,policy_option_5,policy_option_6,policy_option_7,policy_option_8,price_1,pbt_1,ISDE_BAU,ISDE_laag,ISDE_hoog,hassle,normering,talk,subjectieve_norm,global_norm_1,media_freq,media_val,topics_sources_1,topics_sources_2,topics_sources_3,topics_sources_4,topics_sources_5,household_size,bouwjaar,insulation_option_1,insulation_option_2,insulation_option_3,insulation_option_4,insulation_option_5,insulation_option_6,improve_label,district_heating,id,opleiding_cat,woonsituatie,kinderen,werk_huidig,werk_uren,inkomen_cat,path_group
2194,3,3,1,5,11,1,2,2,2,3,3,3,1,0,0,0,0,0,0,4,1,4,4,4,5,4,2,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,5,4,4,3,3,3,3,4,4,2,2,3,3,5,0,2,5,0,0,5,3,0,0,5,2,2,2,4,1,1,0,0,1,0,0,0,1528,4,0,0,2,2,3,2,1,3,2,2,2,3,3,2,2,4,6,1,1,0,0,0,0,3,1,,3,4,1,2,1,3,owner_no_hp
2195,5,1,1,3,2,1,3,3,3,3,3,3,1,0,0,0,0,0,0,4,2,4,4,4,4,4,2,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,5,8,0,5,5,0,0,0,5,0,0,2,0,3,3,3,1,0,0,1,1,0,0,0,6072,9,0,3,0,3,3,2,1,25,2,3,2,2,2,2,2,2,7,1,1,1,0,0,0,4,3,,1,3,1,5,0,2,owner_no_hp
2196,3,5,2,4,5,1,3,5,5,3,4,4,1,0,0,0,0,0,0,4,1,4,3,5,4,4,1,1,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,4,2,3,3,4,3,3,3,4,1,3,1,0,0,0,0,0,15,0,0,0,0,0,0,15,1,1,2,1,0,0,0,1,0,1,0,5846,6,1,0,0,1,1,1,1,12,5,3,2,2,2,2,2,2,4,1,1,1,0,0,0,4,3,,2,3,1,5,0,3,owner_no_hp
2197,2,3,2,6,3,1,2,2,3,3,2,2,1,0,0,0,0,0,0,5,1,5,5,4,5,4,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,1,1,6,6,0,0,10,0,10,0,0,0,0,0,0,0,10,1,1,4,0,0,1,0,0,0,0,0,1475,5,1,0,0,1,5,1,1,7,2,2,3,3,3,3,3,3,4,0,0,0,0,1,0,4,3,,1,4,1,2,3,0,owner_no_hp
2198,2,3,2,4,4,1,5,4,2,4,4,4,1,0,0,0,0,0,0,5,3,3,3,4,5,5,3,2,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,6,5,4,6,6,4,4,4,4,2,4,6,2,0,20,5,0,0,0,0,0,0,0,0,0,5,3,2,2,1,1,0,0,0,0,1,0,3056,5,0,2,0,3,5,3,2,14,3,3,1,1,1,1,1,5,5,1,1,1,0,0,0,4,3,,2,4,1,2,3,3,owner_no_hp
2199,2,4,2,3,4,1,4,2,4,4,3,3,1,0,0,0,0,0,0,4,1,4,4,4,4,4,2,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,6,4,4,2,4,4,4,4,6,2,2,3,2,10,0,0,0,0,0,10,10,0,0,0,0,0,4,4,3,0,0,1,0,0,0,0,1,25377,4,2,0,0,3,5,1,1,30,2,4,2,1,2,2,3,4,1,0,0,0,0,0,1,3,3,,2,4,1,2,2,2,owner_no_hp
2200,3,3,1,5,7,1,3,4,3,4,3,4,1,0,0,0,0,0,0,5,1,4,4,4,5,4,1,5,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,5,4,3,2,4,4,4,4,3,4,1,4,0,5,5,0,5,3,0,0,4,0,0,0,8,4,4,2,1,0,0,0,1,0,0,0,2541,7,0,2,0,2,2,3,3,15,5,3,1,3,1,1,2,2,5,1,0,1,0,0,0,4,1,,3,3,1,2,2,3,owner_no_hp
2201,3,3,2,3,6,1,3,3,2,4,4,4,1,0,0,0,0,0,0,4,1,3,3,5,5,3,1,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,5,4,3,4,4,5,3,3,3,3,2,3,5,4,2,2,2,2,2,7,0,0,0,2,2,3,4,3,1,0,0,0,1,0,0,0,1447,6,0,2,0,1,4,1,2,15,3,4,3,3,3,3,3,3,5,1,1,0,0,0,0,4,3,,2,4,1,1,2,2,owner_no_hp
2202,3,3,3,5,11,1,3,5,5,3,5,5,1,0,0,0,0,0,0,3,1,3,2,4,2,3,5,5,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,0,5,6,4,2,5,5,5,4,4,5,2,5,5,3,0,0,0,10,8,6,0,0,3,0,0,0,3,3,1,1,0,0,0,1,0,0,0,6113,10,0,4,0,4,3,3,3,19,2,3,2,3,3,2,2,3,1,1,1,0,1,0,0,4,3,,3,4,1,2,2,3,owner_no_hp
2203,2,2,2,2,4,1,2,2,2,2,4,4,1,0,0,0,0,0,0,4,3,3,4,2,4,3,3,2,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,4,3,2,4,5,5,3,3,2,2,4,3,7,6,2,0,2,0,0,0,6,0,0,4,3,2,4,3,1,0,0,1,1,0,0,0,5469,5,0,0,4,4,3,1,2,61,3,4,3,3,3,3,1,4,4,1,0,1,0,0,0,3,3,,2,4,1,2,2,1,owner_no_hp
2204,2,4,2,5,9,1,3,4,4,4,4,4,1,0,0,0,0,0,0,4,3,4,4,3,4,3,3,4,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,4,4,5,6,4,5,3,4,6,2,2,6,6,5,6,0,1,3,0,0,3,4,4,3,1,0,1,3,4,1,0,1,0,1,0,0,0,5981,5,0,2,0,3,4,2,1,33,2,4,2,3,2,1,1,4,5,1,1,1,0,0,0,3,3,,2,1,0,1,2,3,owner_no_hp
2205,4,2,2,2,3,1,3,4,3,3,3,4,7,0,0,0,0,0,0,4,1,3,4,3,4,3,2,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,4,2,2,4,3,3,3,4,3,4,3,4,0,10,0,0,0,0,0,0,10,0,0,0,10,2,3,3,1,0,0,1,1,0,0,0,3016,5,3,0,0,2,4,2,3,13,3,3,3,2,2,2,1,2,4,1,1,0,0,0,0,4,3,,1,3,1,5,0,1,owner_no_hp
2206,3,2,2,5,11,1,3,2,2,3,3,3,1,0,0,0,0,0,0,3,1,3,2,2,5,3,1,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,4,4,5,3,2,4,4,4,5,3,5,2,2,8,4,8,0,0,0,0,2,1,0,0,3,4,4,4,2,1,0,1,0,1,0,0,0,6032,5,0,0,3,3,4,3,3,20,3,3,1,1,1,2,1,1,6,1,1,1,0,0,0,3,3,,3,2,0,1,1,3,owner_no_hp
2207,1,3,3,5,11,1,3,4,2,2,3,4,1,0,0,0,0,0,0,4,3,1,2,2,4,4,3,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,1,2,6,6,5,4,2,4,4,0,1,0,6,2,0,1,1,3,3,4,1,0,1,0,1,0,0,0,4625,6,0,0,3,3,3,1,1,6,1,6,3,3,3,3,3,2,1,0,0,0,0,1,0,4,3,,3,3,0,2,1,3,owner_no_hp
2208,4,1,1,3,4,1,2,2,2,2,3,3,1,0,0,0,0,0,0,4,2,3,5,4,5,4,4,3,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,5,5,3,3,4,5,5,5,3,3,2,3,5,5,5,0,0,2,0,5,5,3,2,0,3,0,4,4,2,1,1,0,0,1,0,0,0,5823,9,0,4,0,3,2,2,1,16,2,3,1,3,3,1,1,5,7,1,0,0,0,0,0,2,2,,2,4,1,1,2,2,owner_no_hp
2209,1,5,4,6,11,1,2,4,4,3,4,4,1,0,0,0,0,0,0,4,1,4,2,3,4,4,3,4,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,6,6,3,6,4,4,4,4,6,6,4,6,6,10,5,0,0,0,0,0,5,0,0,0,5,5,3,4,3,1,0,1,0,1,0,0,0,8463,10,0,4,0,4,3,2,3,19,3,3,1,2,1,1,1,2,1,0,0,0,0,1,0,4,3,,3,3,0,2,1,0,owner_no_hp
2210,3,3,5,3,4,1,2,2,4,3,4,3,7,0,0,0,0,0,0,3,1,4,2,3,3,2,3,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,5,4,6,4,4,5,4,4,5,1,6,6,6,6,0,0,3,0,6,3,3,3,0,0,0,3,4,2,1,0,1,0,1,0,0,0,2614,5,0,0,4,3,2,2,1,2,2,3,1,1,3,3,3,2,5,1,1,1,1,0,0,3,3,,2,3,1,1,1,2,owner_no_hp
2211,3,1,2,6,7,1,1,5,4,1,2,4,1,0,0,0,0,0,0,4,4,5,1,2,5,5,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,1,5,1,3,3,4,5,4,5,2,1,10,5,0,0,5,0,0,2,0,3,0,0,5,2,4,2,1,1,1,0,0,0,0,0,3097,2,0,2,0,3,3,4,2,5,5,4,1,2,1,2,1,2,4,1,1,1,0,0,0,4,2,,3,3,1,5,0,0,owner_no_hp
2212,3,1,5,6,5,1,3,5,4,1,3,4,1,0,0,0,0,0,0,3,3,2,3,3,3,4,3,5,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,6,5,6,6,6,6,5,6,5,3,5,6,5,10,0,0,0,10,0,0,0,10,0,0,0,0,3,4,3,1,0,0,1,1,0,0,0,4504,2,0,3,0,5,3,2,2,47,2,6,3,3,3,3,3,2,4,1,1,1,0,0,0,4,3,,2,3,0,2,3,0,owner_no_hp
2213,4,3,1,4,11,1,3,3,2,4,4,4,1,0,0,0,0,0,0,4,2,3,4,3,4,4,1,4,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,4,5,3,6,4,4,2,4,6,1,4,6,4,6,4,2,2,4,0,0,1,2,2,1,3,3,2,2,3,1,0,1,1,0,0,0,0,2513,5,0,2,0,5,2,1,2,20,2,3,3,3,2,2,3,3,5,1,1,1,0,0,0,3,3,,3,4,1,2,2,3,owner_no_hp
2214,4,5,1,6,2,1,2,3,2,4,2,3,1,0,0,0,0,0,0,4,1,4,4,4,5,4,1,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,4,5,4,3,3,3,2,5,2,2,3,2,5,0,0,0,0,0,0,0,10,10,0,5,0,2,2,3,0,0,1,0,0,0,0,0,5550,3,0,2,0,2,2,2,1,35,2,6,3,3,3,3,1,2,6,1,1,0,0,0,0,4,3,,1,3,1,5,0,0,owner_no_hp
2215,3,4,4,4,11,1,3,3,2,5,3,4,1,0,0,0,0,0,0,4,6,3,3,3,4,4,3,5,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,6,3,3,6,6,6,6,6,6,2,4,6,6,2,3,5,0,5,3,0,0,3,0,3,2,4,3,4,4,0,0,1,1,0,0,1,0,10223,12,3,0,0,3,2,2,3,21,3,3,2,3,3,2,3,3,4,0,0,0,0,1,0,4,3,,3,4,1,2,2,3,owner_no_hp
2216,2,3,2,5,7,1,2,4,3,1,4,4,1,0,0,0,0,0,0,5,1,4,3,5,5,5,2,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,5,4,2,5,5,5,4,4,3,5,2,2,4,4,5,2,3,2,2,1,2,0,0,1,4,3,4,3,1,0,0,0,0,1,1,0,7520,8,0,3,0,4,1,3,3,15,3,3,1,1,3,1,1,3,1,1,1,0,1,0,0,4,2,,3,3,0,2,1,3,owner_no_hp
2217,3,3,4,4,4,1,3,3,3,4,3,4,1,0,0,0,0,0,0,5,3,4,4,4,4,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,5,2,4,6,3,4,6,4,3,2,2,3,8,9,0,0,8,0,0,0,0,0,0,0,5,2,2,4,1,0,0,0,0,0,0,0,6273,9,0,2,0,2,4,1,1,31,3,3,3,3,3,3,1,2,5,1,0,0,0,0,0,3,3,,2,3,0,5,0,3,owner_no_hp
2218,4,2,3,4,4,1,2,5,4,2,4,4,9,0,0,0,0,0,0,3,2,4,4,4,4,3,2,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,4,3,3,1,4,3,3,4,4,4,3,1,0,0,0,0,10,0,0,0,0,0,0,0,20,2,2,4,0,0,1,1,1,0,0,0,10002,8,5,0,0,3,2,3,3,20,3,4,1,3,1,1,1,2,1,1,1,1,0,0,0,4,2,,2,3,1,5,0,3,owner_no_hp
2219,2,4,4,2,1,1,3,2,2,3,4,4,1,0,0,0,0,0,0,4,1,4,2,3,4,4,2,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,6,6,6,6,4,6,4,6,2,4,6,6,10,10,5,0,0,0,0,5,0,0,0,0,0,1,2,4,0,0,1,0,0,0,0,0,4021,4,0,0,4,3,3,2,3,13,1,6,3,3,3,3,3,2,1,1,1,1,0,0,0,4,2,,1,3,1,4,2,1,owner_no_hp
2220,2,3,1,4,4,1,1,4,3,2,3,3,1,0,0,0,0,0,0,4,2,3,3,3,4,4,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,5,4,1,3,3,4,4,5,6,1,1,10,0,0,0,0,0,0,0,0,0,0,0,20,1,1,2,0,0,1,0,1,0,0,1,3700,5,0,1,0,1,4,2,1,17,2,6,3,3,3,3,3,2,2,1,1,1,0,0,0,4,3,,2,3,1,5,0,3,owner_no_hp
2221,1,3,4,4,11,1,3,4,4,3,3,4,1,0,0,0,0,0,0,4,2,3,4,2,3,4,2,4,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,4,4,3,3,4,2,4,2,2,4,3,6,0,5,5,0,0,10,0,0,0,0,0,0,10,2,4,2,1,0,1,0,0,0,1,0,8875,5,4,0,0,4,3,3,3,21,2,3,1,1,3,1,3,1,3,1,1,0,0,0,0,3,1,,3,2,0,4,2,3,owner_no_hp
2222,1,4,1,6,7,1,3,1,3,3,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,4,1,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,5,5,6,6,6,1,5,2,1,2,6,5,10,0,0,5,0,0,0,5,0,0,0,5,2,3,3,1,0,0,0,0,0,0,0,1729,3,1,0,0,1,5,1,1,3,2,3,3,3,3,3,3,1,2,1,1,1,0,0,0,4,2,,3,2,0,2,1,0,owner_no_hp
2223,2,2,2,5,9,1,2,4,4,2,4,4,1,0,0,0,0,0,0,2,2,2,2,3,4,4,3,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,5,4,4,4,4,2,5,4,3,5,3,4,5,10,0,0,0,5,0,10,0,0,0,0,0,3,3,3,1,0,1,0,0,0,1,0,2493,10,4,0,0,4,3,3,2,10,3,4,2,2,3,2,2,2,4,1,0,0,0,0,0,2,2,,2,3,1,5,0,3,owner_no_hp
2224,4,1,2,2,5,1,3,4,3,2,3,4,1,0,0,0,0,0,0,4,3,3,3,2,4,3,3,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,4,5,4,4,3,4,4,3,4,3,4,3,3,3,4,1,3,4,4,1,1,2,1,1,2,3,3,3,2,1,0,0,0,0,1,1,0,5108,7,0,3,0,3,2,3,3,10,3,3,2,3,1,1,2,3,2,0,0,1,0,0,0,2,2,,2,4,1,5,0,1,owner_no_hp
2225,4,3,1,3,6,1,2,3,3,3,4,4,1,0,0,0,0,0,0,5,1,3,4,3,4,4,1,2,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,6,6,4,6,4,4,4,6,4,2,6,6,6,0,1,2,3,0,0,0,0,4,0,0,0,20,2,3,4,1,0,1,0,1,0,0,0,5027,7,0,0,4,4,1,2,2,8,1,6,3,3,3,1,1,2,8,0,0,0,0,1,0,4,3,,2,3,0,2,3,2,owner_no_hp
2226,2,3,1,4,6,1,3,4,2,5,2,4,1,0,0,0,0,0,0,4,1,5,4,2,5,5,1,2,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,3,5,5,4,5,4,3,4,4,2,1,2,3,0,6,5,0,3,2,2,4,4,0,0,0,4,2,2,2,1,0,1,1,0,0,0,0,7000,8,3,0,0,2,4,1,1,8,3,3,2,3,3,2,2,3,6,1,1,1,0,0,0,4,2,,2,4,1,1,4,3,owner_no_hp
2227,3,1,4,3,5,1,3,5,5,4,3,4,7,0,0,0,0,0,0,4,1,4,4,3,4,4,2,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,5,4,6,2,4,4,4,6,3,4,6,2,0,10,5,0,0,15,0,0,0,0,0,0,0,2,2,3,1,0,1,0,0,0,0,1,11816,4,0,2,0,3,2,3,3,23,3,3,2,3,3,1,3,2,4,1,1,0,0,0,0,3,2,,2,3,1,4,4,2,owner_no_hp
2228,3,1,2,6,7,1,1,5,4,1,2,4,1,0,0,0,0,0,0,4,4,5,1,2,5,5,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,1,5,1,3,3,4,5,4,5,2,1,10,5,0,0,5,0,0,2,0,3,0,0,5,2,4,2,1,1,1,0,0,0,0,0,3097,2,0,2,0,3,3,4,2,5,5,4,1,2,1,2,1,2,4,1,1,1,0,0,0,4,2,,3,3,1,5,0,0,owner_no_hp
2229,4,2,4,4,7,1,5,5,2,5,1,1,1,0,0,0,0,0,0,4,1,2,1,4,4,3,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,5,5,6,6,2,6,6,5,3,1,6,1,0,30,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,40,1,1,0,0,1,5,1,1,1,2,2,2,3,3,3,2,3,1,1,1,1,0,0,0,4,3,,3,4,1,4,3,3,owner_no_hp
2230,3,5,1,3,8,1,3,5,4,2,3,4,1,0,0,0,0,0,0,5,1,3,5,3,5,5,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,4,6,4,2,5,1,4,1,1,0,0,5,0,10,0,0,0,15,0,0,0,0,1,2,4,0,0,1,1,1,0,0,0,4987,10,0,1,0,1,1,1,3,10,3,3,2,3,2,2,2,2,8,1,1,1,0,0,0,4,3,,3,5,1,2,2,2,owner_no_hp
2231,3,7,1,3,11,1,3,4,5,4,4,4,1,0,0,0,0,0,0,5,1,4,4,3,5,4,1,4,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,4,5,3,3,2,5,4,4,4,4,2,3,2,0,5,0,0,10,0,0,0,5,0,0,0,10,3,2,2,1,0,1,0,0,1,0,0,3495,5,0,1,0,2,3,2,3,20,5,4,3,3,3,3,1,2,4,1,1,0,0,0,0,4,2,,3,3,0,5,0,2,owner_no_hp
2232,1,4,1,4,3,1,2,4,3,1,2,2,7,0,0,0,0,0,0,5,1,4,5,4,5,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,5,4,2,4,4,4,4,4,4,2,1,5,3,5,3,0,0,2,3,3,5,3,3,0,0,3,3,4,1,1,0,0,0,0,0,1,2495,5,2,0,0,3,2,2,1,10,2,3,1,3,1,3,1,2,4,1,1,1,0,0,0,4,2,,1,5,1,2,2,3,owner_no_hp
2233,3,4,2,4,4,1,3,3,3,4,3,4,1,0,0,0,0,0,0,4,1,3,3,3,4,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,5,3,6,6,6,2,6,6,2,2,6,2,10,0,0,0,0,0,0,0,5,0,0,5,10,2,4,4,0,0,1,0,1,0,0,1,3700,10,0,2,0,2,5,3,1,34,3,3,3,1,2,2,3,4,4,1,1,0,0,0,0,4,3,,2,4,1,2,2,3,owner_no_hp
2234,3,5,1,4,4,1,3,4,4,3,4,4,1,0,0,0,0,0,0,4,2,4,4,3,4,4,1,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,6,5,4,6,4,4,3,3,4,4,5,2,1,4,5,3,2,3,1,2,1,3,1,0,1,4,4,4,4,1,0,1,0,0,0,1,0,4987,10,0,3,0,3,4,2,3,6,2,4,3,1,3,3,1,1,8,1,1,1,0,0,0,4,3,,2,2,0,2,1,3,owner_no_hp
2235,4,3,1,3,6,1,2,3,3,3,4,4,1,0,0,0,0,0,0,5,1,3,4,3,4,4,1,2,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,6,6,4,6,4,4,4,6,4,2,6,6,6,0,1,2,3,0,0,0,0,4,0,0,0,20,2,3,4,1,0,1,0,1,0,0,0,5027,7,0,0,4,4,1,2,2,8,1,6,3,3,3,1,1,2,8,0,0,0,0,1,0,4,3,,2,3,0,2,3,2,owner_no_hp
2236,3,5,2,4,6,1,3,4,4,3,4,5,8,0,0,0,0,0,0,3,6,3,2,3,3,2,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,4,4,6,6,4,4,5,6,1,2,6,6,5,8,0,0,0,8,0,0,0,0,0,0,9,5,5,3,1,1,0,0,0,0,0,1,6032,7,0,2,0,3,4,1,1,10,2,3,2,2,2,3,3,2,3,1,0,0,0,0,0,3,3,,2,3,1,2,1,3,owner_no_hp
2237,4,1,2,6,7,1,3,4,4,3,2,3,1,0,0,0,0,0,0,5,1,5,4,5,5,5,1,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6,4,6,6,6,3,2,6,4,6,6,6,6,0,20,0,0,0,5,5,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,2510,3,1,0,0,1,5,1,2,10,2,3,3,3,3,3,3,2,4,1,1,1,0,0,0,4,2,,3,3,1,5,0,0,owner_no_hp
2238,2,3,4,4,8,1,3,4,4,4,4,5,1,0,0,0,0,0,0,3,4,4,3,4,4,4,3,5,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,4,2,6,4,4,2,6,6,2,4,6,6,20,10,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,0,1,0,1,0,0,0,2493,5,2,0,0,2,1,2,3,27,3,4,3,3,3,3,3,2,5,1,1,0,0,0,0,4,3,,3,3,0,5,0,3,owner_no_hp
2239,2,4,1,4,6,1,2,4,3,2,4,4,1,0,0,0,0,0,0,4,1,4,3,3,4,3,3,4,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,3,4,4,6,6,4,6,6,4,2,2,6,4,0,10,10,0,5,0,0,0,5,0,0,0,0,3,4,3,1,0,1,0,0,0,1,0,2493,5,3,0,0,3,3,2,1,15,3,3,2,1,2,3,2,3,6,1,1,1,0,0,0,3,2,,2,4,1,1,1,3,owner_no_hp
2240,3,14,5,6,3,1,3,2,3,3,3,1,5,0,0,0,0,0,0,5,3,4,4,4,4,4,2,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,4,4,4,2,2,3,3,5,2,4,1,4,0,0,0,5,15,0,0,0,10,0,0,0,0,1,2,4,1,0,0,0,1,0,0,1,5992,10,0,1,0,1,1,2,3,30,2,3,2,1,2,2,1,4,1,1,1,0,0,0,0,4,3,,1,4,1,2,3,0,owner_no_hp
2241,3,2,4,5,11,1,3,5,4,3,4,5,1,0,0,0,0,0,0,4,4,4,3,4,5,5,2,2,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,6,6,3,2,2,5,5,4,6,2,5,3,2,0,1,0,1,5,10,2,0,0,5,0,1,5,3,3,3,0,0,1,1,0,1,0,0,4021,10,0,0,3,3,2,3,3,15,5,3,3,3,1,2,1,2,4,1,1,0,0,0,0,3,3,,3,3,1,5,0,3,owner_no_hp
2242,3,3,2,5,3,1,3,3,3,2,3,3,1,0,0,0,0,0,0,5,3,4,3,5,5,5,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,2,4,6,6,3,5,3,6,3,1,6,1,1,1,1,1,2,1,9,1,1,1,1,1,9,3,3,2,0,0,0,0,1,0,1,1,4047,6,0,0,4,3,4,3,1,17,5,4,2,2,2,1,2,2,1,1,1,1,0,0,0,1,2,,1,3,0,2,1,3,owner_no_hp
2243,3,4,4,2,4,1,5,3,2,4,3,4,1,0,0,0,0,0,0,4,6,4,4,3,4,4,3,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,4,4,4,3,6,2,2,6,6,0,15,0,0,0,0,0,0,0,10,0,0,5,3,3,4,0,0,1,0,0,0,1,0,5020,10,0,0,3,2,4,1,1,6,2,6,3,3,3,3,3,2,4,0,0,0,0,1,0,3,2,,2,5,1,2,2,1,owner_no_hp
2244,5,1,3,3,4,1,4,4,4,3,5,5,1,0,0,0,0,0,0,4,1,3,3,3,4,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,5,5,3,1,5,5,3,3,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,3,1,0,1,0,1,0,0,0,4303,8,3,0,0,1,5,2,3,17,3,3,1,1,2,2,1,4,1,1,0,0,0,0,0,4,3,,2,4,1,2,4,2,owner_no_hp
2245,2,3,2,5,4,1,3,2,2,1,2,3,1,0,0,0,0,0,0,5,4,5,4,4,5,5,1,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,5,4,3,3,3,4,3,4,3,4,1,2,0,10,5,0,8,0,0,0,0,0,0,0,7,2,2,2,1,0,1,0,1,0,0,0,5041,10,0,0,3,1,5,2,2,12,3,3,2,3,3,3,3,5,5,1,1,0,1,0,0,4,2,,2,4,1,1,1,3,owner_no_hp
2246,5,1,1,3,3,1,3,4,4,2,3,5,9,0,0,0,0,0,0,1,1,4,5,4,4,4,3,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,4,2,2,3,3,3,4,3,2,3,3,4,5,0,0,0,0,5,5,5,0,0,0,5,5,3,3,3,1,0,0,0,1,0,0,1,5321,7,0,0,4,3,3,3,3,31,2,3,2,3,3,2,2,2,6,1,1,1,0,0,0,3,2,,1,5,1,2,3,2,owner_no_hp
